OSEBuildingID,BuildingType,PrimaryPropertyType,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUseWN(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,NaturalGasAvailabe,SteamAvailabe
24720,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,47.58686,-122.33469,1927,1.0,1,22580,0,22580,Office,22580.0,,,,,90.0,937950.625,False,Compliant,,9.65,True,False
24722,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,47.54635,-122.38691,1987,1.0,4,54871,0,54871,Multifamily Housing,46560.0,Parking,0.0,,,63.0,1471014.125,False,Compliant,,9.89,False,False
24725,NonResidential,Warehouse,CENTRAL,47.60192,-122.31641,1926,1.0,1,20000,0,20000,Non-Refrigerated Warehouse,20000.0,,,,,18.0,877874.875,False,Compliant,,33.52,True,False
24726,NonResidential,Warehouse,CENTRAL,47.60224,-122.31529,1954,1.0,1,42000,0,42000,Non-Refrigerated Warehouse,38000.0,Office,4000.0,,,,2298245.25,False,Compliant,,82.07,True,False
24741,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.61833,-122.31111,1928,1.0,4,22553,0,22553,Multifamily Housing,22553.0,,,,,52.0,851752.0,False,Compliant,,5.21,False,False
24743,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.61785,-122.31068,1909,1.0,3,27504,0,27504,Multifamily Housing,27504.0,,,,,89.0,1217578.875,False,Compliant,,48.3,True,False
24746,Multifamily LR (1-4),Senior Care Community,CENTRAL,47.61806,-122.30984,1988,1.0,4,63998,0,63998,Senior Care Community,60000.0,Parking,0.0,,,56.0,4060441.0,False,Compliant,,131.69,True,False
24750,Multifamily LR (1-4),Low-Rise Multifamily,CENTRAL,47.61867,-122.30907,1920,1.0,3,24084,0,24084,Multifamily Housing,18063.0,,,,,62.0,770477.1875,False,Compliant,,16.16,True,False
24752,Multifamily MR (5-9),Mid-Rise Multifamily,CENTRAL,47.61799,-122.3032,2004,1.0,6,439604,156997,282607,Multifamily Housing,186618.0,Other,53952.0,,,99.0,8803657.0,False,Compliant,,178.21,True,False
24758,NonResidential,Self-Storage Facility,CENTRAL,47.61234,-122.31628,1962,1.0,1,24248,0,24248,Self-Storage Facility,21018.0,Parking,3230.0,,,,120610.5,False,Compliant,,0.79,True,False
24764,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHWEST,47.70349,-122.33279,1970,1.0,9,127230,0,127230,Multifamily Housing,115000.0,,,,,84.0,3862066.75,False,Compliant,,32.89,True,False
24765,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,47.70198,-122.32285,1967,1.0,4,20132,0,20132,Multifamily Housing,20132.0,,,,,47.0,702121.625,False,Compliant,,4.62,False,False
24769,NonResidential,Senior Care Community,NORTH,47.70178,-122.32352,2009,1.0,6,244500,0,244500,Senior Care Community,244500.0,,,,,100.0,11314740.0,False,Compliant,,292.8,True,False
24772,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,47.71642,-122.31292,1980,1.0,4,33034,0,33034,Multifamily Housing,30824.0,Parking,1114.0,,,92.0,679460.875,False,Compliant,,4.49,False,False
24775,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,47.72917,-122.2937,1979,1.0,4,88096,0,88096,Multifamily Housing,88096.0,Swimming Pool,0.0,,,39.0,2820543.5,False,Compliant,,18.97,False,False
24778,NonResidential,Warehouse,GREATER DUWAMISH,47.55608,-122.3388,1932,1.0,1,24617,0,24617,Non-Refrigerated Warehouse,22752.0,,,,,,109471.7969,False,Compliant,,0.75,False,False
24780,NonResidential,Other,GREATER DUWAMISH,47.55768,-122.33137,2009,1.0,3,127065,84710,42355,Parking,84710.0,Office,42355.0,,,,3363692.75,False,Compliant,,22.62,False,False
24781,NonResidential,Retail Store,GREATER DUWAMISH,47.55772,-122.33017,1964,1.0,1,37247,0,37247,Retail Store,37247.0,,,,,69.0,1988034.875,False,Compliant,,58.36,True,False
24784,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.62455,-122.32636,1966,1.0,4,38521,0,38521,Multifamily Housing,34824.0,Parking,3697.0,,,72.0,933356.125,False,Compliant,,6.18,False,False
24790,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.6239,-122.32514,1963,1.0,4,23968,0,23968,Multifamily Housing,23968.0,,,,,94.0,641878.625,False,Compliant,,4.2,False,False
24795,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.62229,-122.32764,1967,1.0,6,51568,0,51568,Multifamily Housing,51568.0,,,,,70.0,1674297.875,False,Compliant,,28.55,True,False
24796,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.62915,-122.32058,1986,1.0,4,21312,0,21312,Multifamily Housing,21312.0,,,,,,455449.3125,False,Compliant,,2.94,False,False
24803,NonResidential,Retail Store,BALLARD,47.69274,-122.37602,1993,1.0,1,25384,0,25384,Retail Store,23468.0,,,,,11.0,3207111.5,False,Compliant,,77.23,True,False
24805,Multifamily MR (5-9),Mid-Rise Multifamily,LAKE UNION,47.66209,-122.3575,1967,1.0,6,29840,0,29840,Multifamily Housing,29840.0,,,,,89.0,734283.625,False,Compliant,,4.74,False,False
24822,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,47.58462,-122.3347,1910,0.0,3,49052,0,49052,Office,32393.0,Retail Store,10057.0,,,96.0,1441445.625,False,Compliant,,10.05,False,False
24823,NonResidential,Warehouse,GREATER DUWAMISH,47.58318,-122.3347,1900,1.0,2,52110,0,52110,Non-Refrigerated Warehouse,32000.0,,,,,34.0,671037.375,False,Compliant,,25.15,True,False
24825,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,47.58292,-122.33468,1910,1.0,2,20970,0,20970,Office,20970.0,Parking,0.0,,,100.0,233531.9063,False,Non-Compliant,Low outlier,5.43,True,False
24830,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,47.57595,-122.33624,1937,1.0,2,39036,0,39036,Office,27636.0,Other,13611.0,,,,1633524.125,False,Compliant,,39.25,True,False
24840,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,47.57529,-122.33475,1923,1.0,1,26310,0,26310,Office,24000.0,Non-Refrigerated Warehouse,8874.0,Social/Meeting Hall,1000.0,96.0,841208.1875,False,Compliant,,14.99,True,False
24846,Multifamily MR (5-9),Mid-Rise Multifamily,SOUTHWEST,47.56445,-122.38712,1996,1.0,6,20078,0,20078,Multifamily Housing,20078.0,,,,,3.0,952315.8125,False,Compliant,,6.64,False,False
24850,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,47.66391,-122.31495,2000,1.0,6,29866,0,29866,Multifamily Housing,27653.0,Office,2213.0,,,,640366.8125,False,Compliant,,4.31,False,False
24854,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHEAST,47.5488,-122.28606,1964,1.0,3,191330,0,191330,Multifamily Housing,191330.0,,,,,54.0,6525276.0,False,Compliant,,52.73,True,False
24857,NonResidential,Retail Store,SOUTHEAST,47.54723,-122.28455,1966,1.0,1,37883,0,37883,Retail Store,28734.0,Supermarket/Grocery Store,24813.0,,,88.0,12869714.0,False,Compliant,,413.1,True,False
24858,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHEAST,47.5472,-122.27633,1969,1.0,3,27320,0,27320,Multifamily Housing,27320.0,Parking,0.0,,,63.0,959689.6875,False,Compliant,,6.27,False,False
24861,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,47.72708,-122.35455,1985,1.0,4,29063,0,29063,Multifamily Housing,29063.0,,,,,66.0,917507.3125,False,Compliant,,6.0,False,False
24862,NonResidential,K-12 School,DELRIDGE,47.53887,-122.37564,1962,1.0,3,29874,0,29874,K-12 School,31375.0,,,,,95.0,1478408.125,False,Compliant,,54.27,True,False
24865,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.6418,-122.39786,1948,1.0,2,22252,0,22252,Multifamily Housing,22252.0,,,,,96.0,443378.0938,False,Compliant,,2.86,False,False
24868,NonResidential,Worship Facility,MAGNOLIA / QUEEN ANNE,47.64,-122.39743,1965,1.0,1,20140,0,20140,Worship Facility,22000.0,Parking,0.0,,,35.0,1164370.875,False,Compliant,,47.08,True,False
24876,NonResidential,Self-Storage Facility,NORTHWEST,47.70281,-122.35623,1990,1.0,2,71874,31389,40485,Self-Storage Facility,71874.0,,,,,,1393424.5,False,Compliant,,44.97,True,False
24880,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.62424,-122.36169,2003,1.0,5,52020,0,52020,Multifamily Housing,52013.0,,,,,88.0,1435382.25,False,Compliant,,23.83,True,False
24883,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.62402,-122.32757,1991,1.0,7,39750,9620,30130,Multifamily Housing,32510.0,Parking,9503.0,,,24.0,1484379.625,False,Compliant,,20.02,True,False
24886,NonResidential,Small- and Mid-Sized Office,CENTRAL,47.60104000000001,-122.30155,1971,1.0,2,39953,0,39953,Office,30100.0,,,,,93.0,1608929.125,False,Compliant,,28.05,True,False
24887,Multifamily LR (1-4),Low-Rise Multifamily,CENTRAL,47.60058,-122.3017,2010,1.0,4,157724,0,157724,Multifamily Housing,47708.0,Parking,21203.0,Office,4060.0,,2128960.0,False,Compliant,,43.68,True,False
24888,Multifamily LR (1-4),Senior Care Community,CENTRAL,47.60073,-122.30257,2001,1.0,4,94370,0,94370,Senior Care Community,94370.0,,,,,64.0,4178784.5,False,Compliant,,89.72,True,False
24893,NonResidential,Retail Store,CENTRAL,47.60009,-122.3017,1998,1.0,2,21200,0,21200,Retail Store,14168.0,Office,7032.0,,,15.0,1652954.75,False,Compliant,,11.69,False,False
24895,NonResidential,Supermarket / Grocery Store,CENTRAL,47.59881,-122.30189,1980,1.0,1,30630,0,30630,Supermarket/Grocery Store,28470.0,Other,2442.0,,,27.0,6194518.0,False,Compliant,,42.24,False,False
24896,NonResidential,Retail Store,CENTRAL,47.59881,-122.30189,1980,1.0,2,23421,0,23421,Retail Store,19271.0,Bank Branch,4150.0,,,25.0,1955353.0,False,Compliant,,13.22,False,False
24902,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,47.69583,-122.35566,2006,1.0,4,30386,0,30386,Multifamily Housing,23927.0,Retail Store,3242.0,,,,754215.0,False,Compliant,,5.04,False,False
24906,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,47.6775,-122.3171,1988,1.0,5,80701,0,80701,Multifamily Housing,80701.0,Parking,29281.0,,,99.0,2019394.875,False,Compliant,,13.39,False,False
24908,SPS-District K-12,K-12 School,BALLARD,47.6763,-122.38051000000002,1931,1.0,3,117116,0,117116,K-12 School,117116.0,,,,,83.0,6499178.0,False,Compliant,,256.31,True,False
24909,NonResidential,Worship Facility,BALLARD,47.67628,-122.38238,1928,1.0,2,24120,0,24120,Worship Facility,24120.0,,,,,66.0,1024822.188,False,Compliant,,31.54,True,False
24911,NonResidential,Worship Facility,BALLARD,47.6764,-122.38502,1929,1.0,3,35736,0,35736,Worship Facility,28970.0,Office,6766.0,,,88.0,1342448.875,False,Compliant,,51.15,True,False
24921,Multifamily LR (1-4),Low-Rise Multifamily,BALLARD,47.6763,-122.38726,1988,1.0,4,46686,0,46686,Multifamily Housing,36273.0,Parking,10413.0,,,93.0,909471.875,False,Compliant,,8.04,True,False
24934,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,47.69834,-122.32788,1995,1.0,2,20261,0,20261,Multifamily Housing,20261.0,Parking,6300.0,,,96.0,509741.1875,False,Compliant,,3.41,False,False
24943,NonResidential,Warehouse,GREATER DUWAMISH,47.57298,-122.33644,1941,1.0,1,51050,0,51050,Non-Refrigerated Warehouse,49500.0,,,,,10.0,1355995.25,False,Compliant,,27.75,True,False
24948,NonResidential,Retail Store,GREATER DUWAMISH,47.57044000000001,-122.33475,1954,1.0,2,21900,0,21900,Retail Store,21900.0,,,,,40.0,1439042.25,False,Compliant,,42.66,True,False
24955,NonResidential,Distribution Center,GREATER DUWAMISH,47.57227,-122.33843,1952,1.0,1,16300,0,16300,Distribution Center,65164.0,,,,,100.0,150167.7969,False,Compliant,,1.6,True,False
24958,NonResidential,Warehouse,GREATER DUWAMISH,47.57339,-122.33735,1964,1.0,1,33462,0,33462,Non-Refrigerated Warehouse,33462.0,,,,,1.0,1386445.375,False,Compliant,,9.67,False,False
24959,NonResidential,Mixed Use Property,GREATER DUWAMISH,47.57506,-122.33862,1952,1.0,1,35310,0,35310,Other,10471.0,Non-Refrigerated Warehouse,9875.0,Refrigerated Warehouse,8877.0,,1519845.5,False,Compliant,,44.68,True,False
24976,Multifamily LR (1-4),Low-Rise Multifamily,LAKE UNION,47.65806,-122.35467,1966,1.0,4,23420,0,23420,Multifamily Housing,20529.0,Parking,2891.0,,,,455648.9063,False,Compliant,,2.94,False,False
24987,Multifamily MR (5-9),Mid-Rise Multifamily,BALLARD,47.67624,-122.40974,1968,1.0,7,239054,0,239054,Multifamily Housing,239054.0,,,,,48.0,13089102.0,False,Compliant,,422.31,True,False
24989,Multifamily HR (10+),High-Rise Multifamily,EAST,47.61174000000001,-122.32611,1960,0.0,10,101706,0,101706,Multifamily Housing,101706.0,,,,,42.0,6739209.0,False,Compliant,,263.37,True,False
24991,NonResidential,Other,GREATER DUWAMISH,47.54089000000001,-122.32323,1962,1.0,3,36140,0,36140,Other,34733.0,,,,,,4653535.0,False,Compliant,,32.44,False,False
24994,NonResidential,Other,DOWNTOWN,47.59886,-122.31678,1991,1.0,2,47963,21384,26579,Other - Mall,29640.0,Parking,6000.0,,,,8224244.0,False,Compliant,,298.91,True,False
25000,NonResidential,Warehouse,DOWNTOWN,47.59774,-122.31936,1930,1.0,1,23903,0,23903,Non-Refrigerated Warehouse,18350.0,Worship Facility,4500.0,,,65.0,486884.9063,False,Compliant,,14.37,True,False
25001,NonResidential,Self-Storage Facility,NORTHEAST,47.67923,-122.31715,1947,1.0,3,22522,0,22522,Self-Storage Facility,22522.0,,,,,,630412.625,False,Compliant,,23.52,True,False
25002,NonResidential,Self-Storage Facility,NORTHEAST,47.67905,-122.31697,1996,1.0,4,38959,0,38959,Self-Storage Facility,38959.0,,,,,,963968.1875,False,Compliant,,23.84,True,False
25004,Multifamily LR (1-4),Low-Rise Multifamily,CENTRAL,47.61945,-122.30702,1926,1.0,3,27840,7031,20809,Multifamily Housing,20809.0,Parking,7031.0,,,17.0,2266028.75,False,Compliant,,17.75,True,False
25006,Multifamily LR (1-4),Low-Rise Multifamily,CENTRAL,47.61997,-122.30709,1978,1.0,3,20739,0,20739,Multifamily Housing,17628.0,,,,,19.0,869296.3125,False,Compliant,,5.69,False,False
25025,NonResidential,Warehouse,GREATER DUWAMISH,47.5867,-122.30519,1928,1.0,2,25955,0,25955,Non-Refrigerated Warehouse,14150.0,Other - Services,8745.0,Office,3060.0,,1218112.0,False,Compliant,,8.49,False,False
25028,Multifamily LR (1-4),Low-Rise Multifamily,GREATER DUWAMISH,47.5721,-122.30877,1925,0.0,3,25120,0,25120,Multifamily Housing,25120.0,,,,,98.0,615255.375,False,Compliant,,17.11,True,False
25046,Multifamily HR (10+),High-Rise Multifamily,GREATER DUWAMISH,47.5882,-122.31551,1971,1.0,15,73898,0,73898,Multifamily Housing,79912.0,,,,,75.0,3419861.5,False,Compliant,,71.71,True,False
25047,Multifamily LR (1-4),Low-Rise Multifamily,GREATER DUWAMISH,47.55401,-122.31379,2001,0.0,3,36383,7030,29353,Multifamily Housing,25153.0,Office,4200.0,Parking,0.0,,1019654.313,False,Compliant,,20.67,True,False
25053,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,47.67542,-122.26558,1972,1.0,2,136752,0,136752,Multifamily Housing,113227.0,,,,,54.0,3631240.75,False,Compliant,,57.59,True,False
25054,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,47.68341,-122.26403,1977,1.0,3,120701,0,120701,Multifamily Housing,98357.0,Parking,15448.0,,,69.0,3121704.5,False,Compliant,,20.39,False,False
25055,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,47.69093,-122.35297,2006,1.0,4,54238,0,54238,Multifamily Housing,42377.0,,,,,32.0,1430023.0,False,Compliant,,9.63,True,False
25056,Multifamily MR (5-9),Mid-Rise Multifamily,DELRIDGE,47.56656,-122.37111000000002,2002,1.0,6,41310,0,41310,Multifamily Housing,41310.0,,,,,88.0,1012484.5,False,Compliant,,6.68,False,False
25061,Multifamily MR (5-9),Mid-Rise Multifamily,SOUTHWEST,47.56013,-122.38642,2014,1.0,7,113204,28234,84970,Multifamily Housing,63160.0,Parking,10240.0,,,57.0,3258819.5,False,Compliant,,79.3,True,False
25062,Multifamily MR (5-9),Mid-Rise Multifamily,SOUTHWEST,47.56016,-122.38583,2008,1.0,7,156605,0,156605,Multifamily Housing,94930.0,Parking,37922.0,,,99.0,3607632.75,False,Compliant,,85.27,True,False
25065,Multifamily MR (5-9),Mixed Use Property,SOUTHWEST,47.56028,-122.38371,1991,1.0,5,163699,0,163699,Multifamily Housing,80536.0,Parking,58103.0,Office,25060.0,75.0,4320904.0,False,Compliant,,28.7,False,False
25069,Campus,K-12 School,EAST,47.60776,-122.32481,1923,1.0,4,46100,0,46100,K-12 School,46100.0,Parking,0.0,,,75.0,2412536.25,False,Compliant,,78.19,True,True
25076,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.61984,-122.32764,1978,1.0,5,51910,0,51910,Multifamily Housing,51910.0,,,,,63.0,1837454.0,False,Compliant,,30.26,True,False
25078,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.62501,-122.3639,1987,1.0,4,20506,0,20506,Multifamily Housing,20506.0,,,,,,592193.375,False,Compliant,,3.77,False,False
25080,Multifamily HR (10+),High-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.62435,-122.36293,1963,1.0,11,52334,0,52334,Multifamily Housing,43610.0,,,,,54.0,1331663.125,False,Compliant,,8.38,False,False
25086,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.62762,-122.35515,1963,1.0,4,48423,0,48423,Multifamily Housing,43172.0,,,,,90.0,1041490.875,False,Compliant,,6.85,False,False
25092,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,47.70625,-122.3424,1984,1.0,3,20980,0,20980,Multifamily Housing,16980.0,Parking,4000.0,,,96.0,410519.9063,False,Compliant,,2.76,False,False
25110,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,47.71178,-122.35504,1986,1.0,3,30200,0,30200,Multifamily Housing,23529.0,Parking,6671.0,,,76.0,750864.625,False,Compliant,,5.09,False,False
25111,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,47.71122,-122.35496,1999,1.0,3,28190,0,28190,Multifamily Housing,20686.0,Parking,7504.0,,,92.0,600898.375,False,Compliant,,4.02,False,False
25115,NonResidential,Worship Facility,NORTHWEST,47.70901,-122.35498,1951,1.0,2,21936,0,21936,Worship Facility,21936.0,,,,,96.0,686216.5,False,Compliant,,28.78,True,False
25122,Multifamily MR (5-9),Mid-Rise Multifamily,CENTRAL,47.61598,-122.3077,2003,1.0,7,109884,0,109884,Multifamily Housing,59102.0,Parking,20097.0,Office,15343.0,62.0,3963965.5,False,Compliant,,70.14,True,False
25124,NonResidential,Other,NORTH,47.7162,-122.2956,1960,1.0,1,25406,0,25406,"Personal Services (Health/Beauty, Dry Cleaning, etc)",25406.0,,,,,,2484501.5,False,Compliant,,41.96,True,False
25127,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.62744,-122.326,1966,1.0,5,30517,0,30517,Multifamily Housing,24441.0,Parking,6076.0,,,86.0,683011.125,False,Compliant,,4.5,False,False
25128,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,47.62698,-122.36279,1929,1.0,3,25368,0,25368,Multifamily Housing,25368.0,,,,,54.0,940553.1875,False,Compliant,,22.72,True,False
25129,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,47.70722,-122.3192,1967,6.0,3,151450,0,151450,Multifamily Housing,152200.0,Parking,0.0,,,73.0,4496959.5,False,Compliant,,30.12,False,False
25130,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,47.70657,-122.31942,1978,1.0,4,37760,0,37760,Multifamily Housing,37760.0,,,,,70.0,1054163.75,True,Error - Correct Default Data,,7.0,False,False
25131,Multifamily LR (1-4),Low-Rise Multifamily,DELRIDGE,47.52141,-122.36426000000002,1979,1.0,3,64618,0,64618,Multifamily Housing,64618.0,Parking,13400.0,,,93.0,1632895.5,False,Compliant,,10.43,False,False
25137,Multifamily HR (10+),High-Rise Multifamily,DOWNTOWN,47.61511,-122.35189,2001,1.0,12,162865,0,162865,Multifamily Housing,145538.0,Retail Store,15025.0,,,54.0,6812364.5,False,Compliant,,144.45,True,False
25139,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,47.71537,-122.35594,1989,1.0,4,37580,0,37580,Multifamily Housing,37580.0,Parking,15236.0,,,82.0,1180104.25,False,Compliant,,7.78,False,False
25144,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,47.71356,-122.35599,1967,0.0,3,25914,0,25914,Multifamily Housing,25914.0,,,,,88.0,781065.625,False,Compliant,,18.42,True,False
25148,NonResidential,Small- and Mid-Sized Office,SOUTHEAST,47.56029,-122.2858,1967,1.0,2,23250,0,23250,Office,22014.0,,,,,55.0,888432.5,False,Compliant,,6.3,False,False
25149,Multifamily MR (5-9),Mid-Rise Multifamily,SOUTHEAST,47.56052,-122.28446,1967,1.0,5,42090,5325,36765,Multifamily Housing,42090.0,,,,,25.0,1599080.875,True,Error - Correct Default Data,,10.58,False,False
25160,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,47.66065,-122.31795,1996,1.0,6,71421,0,71421,Multifamily Housing,71421.0,,,,,55.0,2472005.25,False,Compliant,,45.14,True,False
25163,NonResidential,Warehouse,GREATER DUWAMISH,47.55966,-122.33146,1960,1.0,1,30000,0,30000,Non-Refrigerated Warehouse,30000.0,Parking,0.0,,,32.0,3246531.0,False,Compliant,,120.72,True,False
25165,Nonresidential COS,Warehouse,GREATER DUWAMISH,47.56522,-122.32205,1962,1.0,1,45036,0,45036,Non-Refrigerated Warehouse,21110.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",14074.0,Office,6755.0,,1989787.875,False,Compliant,,49.53,True,False
25166,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,47.55829,-122.3811,1986,1.0,3,24664,0,24664,Multifamily Housing,24664.0,,,,,63.0,778070.875,False,Compliant,,5.15,False,False
25169,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.62413,-122.32287,1925,1.0,3,34580,0,34580,Multifamily Housing,34580.0,,,,,53.0,2910683.75,False,Compliant,,121.27,True,False
25170,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.6248,-122.32232,1965,1.0,4,27580,0,27580,Multifamily Housing,27580.0,,,,,84.0,920221.875,False,Compliant,,24.32,True,False
25172,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,47.62442,-122.3226,1960,1.0,5,40721,0,40721,Multifamily Housing,40721.0,,,,,69.0,1224428.125,False,Compliant,,7.9,False,False
25175,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.62464,-122.32333,1965,1.0,4,41396,0,41396,Multifamily Housing,41396.0,,,,,55.0,1251983.25,False,Compliant,,8.28,False,False
25177,Multifamily LR (1-4),Low-Rise Multifamily,EAST,47.62328,-122.32343,1930,1.0,4,41241,0,41241,Multifamily Housing,35123.0,Parking,0.0,,,69.0,2643724.75,False,Compliant,,111.96,True,False
